country,brand_name,ther_area,hospital_rate,main_package,biological,small_molecule
COUNTRY_PHARMACY_ID,AI-1020,Infa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1021,Prat,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1022,Acta,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1023,Acta,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1024,Ifar,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1025,tube,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1026,Dank,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1027,Tab,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1028,Nich,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1029,Prat,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1030,Intr,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1031,Otsu,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1032,vial,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1033,Otsu,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1034,btl,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1035,Otsu,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1036,Otsu,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1037,"45%,",,Others,False,True
COUNTRY_PHARMACY_ID,AI-1038,Otsu,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1039,Otsu,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1040,Otsu,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1041,Otsu,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1042,Acta,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1043,Acta,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1044,Bern,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1045,tube,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1046,Dava,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1047,Cend,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1048,Sanb,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1049,Intr,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1050,Intr,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1051,Otsu,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1052,Aptk,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1053,Unknown_ther_area,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1054,Soho,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1055,Infa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1056,Phyt,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1057,Prom,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1058,Infa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1059,"Parase,",,Others,False,True
COUNTRY_PHARMACY_ID,AI-1060,"Parase,",,Others,False,True
COUNTRY_PHARMACY_ID,AI-1061,Kalb,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1062,Kalb,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1063,Roch,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1064,Roch,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1065,Sche,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1066,Sche,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1067,Sche,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1068,Phap,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1069,Phap,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1070,Bern,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1071,Acta,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1072,Aste,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1073,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1074,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1075,Kifa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1076,Phap,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1077,Bern,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1078,Bern,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1079,Ikap,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1080,Phap,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1081,Phap,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1082,Bern,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1083,Dank,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1084,Dank,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1085,Bern,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1086,Dexa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1087,Yari,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1088,Aptk,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1089,Prom,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1090,Yari,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1091,Acta,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1092,Dipa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1093,Dipa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1094,Dipa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1095,Dipa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1096,Dipa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1097,Dipa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1098,Ifar,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1099,Comb,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1100,Comb,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1101,Sano,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1102,Soho,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1103,strip,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1104,Dexa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1105,Kalb,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1106,Comb,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1107,Nufa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1108,Boeh,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1109,Boeh,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1110,Intr,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1111,Intr,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1112,Soho,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1113,Prom,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1114,Phap,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1115,Bayr,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1116,Mola,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1117,Phap,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1118,Dexa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1119,Meij,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1120,Meij,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1121,Comb,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1122,Aven,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1123,Ikap,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1124,Aste,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1125,Aste,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1126,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1127,Nove,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1128,Nove,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1129,Nove,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1130,Dexa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1131,Infa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1132,Dexa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1133,Dexa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1134,Take,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1135,Tmin,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1136,Kifa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1137,Asca,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1138,Asca,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1139,tube,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1140,Phap,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1141,Infa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1142,Kifa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1143,Acta,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1144,Dexa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1145,btl,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1146,Rama,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1147,Rama,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1148,Rama,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1149,Sand,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1150,Sand,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1151,Sand,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1152,Sand,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1153,Rama,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1154,Rama,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1155,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1156,Hexp,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1157,Phap,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1158,Rama,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1159,Sche,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1160,Roch,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1161,btl,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1162,Prat,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1163,Prat,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1164,Nove,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1165,Yari,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1166,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1167,Bern,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1168,Prat,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1169,Prat,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1170,Glax,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1171,Glax,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1172,Glax,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1173,Comb,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1174,Kifa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1175,Ifar,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1176,Kalb,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1177,Acta,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1178,Dexa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1179,Infa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1180,Land,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1181,Bern,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1182,",",,Others,False,True
COUNTRY_PHARMACY_ID,AI-1183,kaplet,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1184,Sand,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1185,tab,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1186,",",,Others,False,True
COUNTRY_PHARMACY_ID,AI-1187,Wida,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1188,Yari,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1189,John,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1190,John,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1191,Mola,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1192,Cors,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1193,Prat,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1194,Graf,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1195,Aven,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1196,Infa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1197,Infa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1198,Infa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1199,Infa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1200,Mari,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1201,Dava,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1202,P-Acta,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1203,Nova,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1204,Nova,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1205,Sanb,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1206,Sanb,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1207,Sanb,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1208,Sanb,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1209,Sanb,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1210,Gale,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1211,Temp,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1212,Temp,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1213,tube,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1214,Tab,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1215,Temp,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1216,Temp,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1217,Temp,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1218,Temp,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1219,Temp,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1220,Land,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1221,Ifar,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1222,Nova,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1223,Dexa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1224,Bern,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1225,Bern,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1226,Bern,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1227,Bern,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1228,btl,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1229,Ifar,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1230,Ikap,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1231,Glax,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1232,Glax,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1233,Glax,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1234,Glax,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1235,Glax,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1236,Asca,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1237,Tana,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1238,Kifa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1239,Mers,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1240,Boeh,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1241,Boeh,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1242,Temp,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1243,Prat,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1244,Bern,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1245,Bern,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1246,Hexp,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1247,Kifa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1248,Acta,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1249,Acta,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1250,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1251,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1252,Mers,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1253,Infa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1254,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1255,Prom,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1256,Prom,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1257,Intr,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1258,Intr,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1259,btl,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1260,btl,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1261,Aven,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1262,Aven,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1263,Aven,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1264,Soho,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1265,Soho,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1266,Sano,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1267,Sano,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1268,Sano,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1269,Sano,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1270,Pfiz,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1271,Dexa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1272,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1273,Soho,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1274,Prat,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1275,Prat,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1276,Glob,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1277,Kalb,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1278,Hexp,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1279,Infa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1280,Boeh,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1281,Boeh,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1282,Dank,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1283,Dexa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1284,Dexa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1285,Otto,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1286,Otto,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1287,Aptk,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1288,Temp,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1289,Nova,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1290,Dexa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1291,Dexa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1292,Phar,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1293,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1294,Acta,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1295,Acta,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1296,Acta,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1297,Sand,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1298,Muti,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1299,Muti,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1300,Dexa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1301,Meij,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1302,Meij,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1303,Kifa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1304,Prat,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1305,Bern,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1306,Bern,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1307,Bern,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1308,Bern,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1309,Abbt,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1310,Abbt,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1311,Asca,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1312,Asca,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1313,Kifa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1314,Kifa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1315,Ikap,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1316,Kalb,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1317,Tana,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1318,Tana,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1319,Take,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1320,Take,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1321,Take,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1322,Aven,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1323,Nova,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1324,Aven,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1325,Aven,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1326,Dexa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1327,Dexa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1328,Prat,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1329,Mdkn,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1330,Mdkn,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1331,Acta,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1332,Acta,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1333,Aptk,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1334,Glob,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1335,Mdkn,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1336,Mdkn,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1337,Pfiz,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1338,Dexa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1339,Phap,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1340,Bern,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1341,Bbmi,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1342,Acta,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1343,Mari,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1344,Prom,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1345,Merc,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1346,Prat,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1347,Prat,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1348,Hexp,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1349,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1350,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1351,Otto,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1352,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1353,Cend,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1354,Lani,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1355,Graf,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1356,Abbt,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1357,amp,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1358,Abbt,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1359,Hexp,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1360,Nove,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1361,Dexa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1362,Dexa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1363,Ppin,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1364,Ppin,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1365,btl,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1366,Prat,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1367,Prat,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1368,Cend,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1369,Nove,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1370,Ifar,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1371,btl,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1372,Cend,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1373,Sanb,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1374,btl,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1375,Dava,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1376,Infa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1377,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1378,Kalb,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1379,Dexa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1380,Ifar,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1381,Dexa,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1382,Mdkn,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1383,Kalb,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1384,Gski,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1385,Dipa,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1386,Hexp,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1387,Comb,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1388,Ikap,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1389,Ikap,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1390,Dexa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1391,Bern,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1392,Intr,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1393,Prms,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1394,Abbt,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1395,Tmin,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1396,Ikap,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1397,Dexa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1398,Comb,,Others,False,True
COUNTRY_PHARMACY_ID,AI-1399,Kifa,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1400,Mers,,INJECTION,False,True
COUNTRY_PHARMACY_ID,AI-1401,Mers,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1402,Nova,,PILL,False,True
COUNTRY_PHARMACY_ID,AI-1403,Nova,,PILL,False,True
