2025-11-29 17:05:12,107 - __main__ - INFO - Starting experiment: 2025-11-29_17-05_arihow_scenario2
2025-11-29 17:05:12,155 - __main__ - INFO - Config snapshot saved to /Users/armanfeili/code/New Projects/novartis_datathon_2025/artifacts/2025-11-29_17-05_arihow_scenario2/configs (hash: 3afb31a0)
2025-11-29 17:05:12,155 - __main__ - INFO - Config hash: 3afb31a0
2025-11-29 17:05:12,176 - src.utils - INFO - [Load features (cached)] starting...
2025-11-29 17:05:12,176 - src.utils - INFO - [Load cached features for train S2 train] starting...
2025-11-29 17:05:12,176 - src.features - INFO - Loading cached features from /Users/armanfeili/code/New Projects/novartis_datathon_2025/data/processed/features_train_s2_train.parquet
2025-11-29 17:05:12,264 - src.features - INFO - Loaded X: (35154, 99), y: 35154
2025-11-29 17:05:12,264 - src.utils - INFO - [Load cached features for train S2 train] done in 0.088s
2025-11-29 17:05:12,280 - src.utils - INFO - [Load cached train panel] starting...
2025-11-29 17:05:12,281 - src.data - INFO - Loading cached panel from /Users/armanfeili/code/New Projects/novartis_datathon_2025/data/interim/panel_train.parquet
2025-11-29 17:05:12,297 - src.data - INFO - Loaded 93,744 rows, 19 columns
2025-11-29 17:05:12,297 - src.utils - INFO - [Load cached train panel] done in 0.017s
2025-11-29 17:05:12,299 - src.utils - INFO - [Load features (cached)] done in 0.122s
2025-11-29 17:05:12,300 - src.utils - INFO - [Create validation split] starting...
2025-11-29 17:05:12,325 - src.validation - WARNING - Grouping 1 rare stratification classes (< 195 series) into 'OTHER'
2025-11-29 17:05:12,424 - src.validation - INFO - Train series: 1562, Val series: 391
2025-11-29 17:05:12,424 - src.validation - INFO - Train rows: 28,116, Val rows: 7,038
2025-11-29 17:05:12,426 - src.validation - INFO - Train bucket distribution:
bucket
2    0.933419
1    0.066581
2025-11-29 17:05:12,427 - src.validation - INFO - Val bucket distribution:
bucket
2    0.933504
1    0.066496
2025-11-29 17:05:12,427 - src.utils - INFO - [Create validation split] done in 0.127s
2025-11-29 17:05:12,459 - __main__ - INFO - Features: 101 columns
2025-11-29 17:05:12,459 - __main__ - INFO - Meta: 9 columns
2025-11-29 17:05:12,467 - __main__ - INFO - Features: 101 columns
2025-11-29 17:05:12,467 - __main__ - INFO - Meta: 9 columns
2025-11-29 17:05:12,620 - __main__ - INFO - Sample weights - min: 0.63, max: 3.13, mean: 1.00
2025-11-29 17:06:19,978 - src.models.arihow - WARNING - Brand ('COUNTRY_6B71', 'BRAND_BA38') not in fitted models, using fallback
2025-11-29 17:06:19,986 - src.models.arihow - WARNING - Brand ('COUNTRY_6B71', 'BRAND_DF2E') not in fitted models, using fallback
2025-11-29 17:06:19,990 - src.models.arihow - WARNING - Brand ('COUNTRY_6B71', 'BRAND_E1F1') not in fitted models, using fallback
2025-11-29 17:06:19,994 - src.models.arihow - WARNING - Brand ('COUNTRY_6B71', 'BRAND_FD42') not in fitted models, using fallback
2025-11-29 17:06:20,003 - src.models.arihow - WARNING - Brand ('COUNTRY_6C16', 'BRAND_09BA') not in fitted models, using fallback
2025-11-29 17:06:20,007 - src.models.arihow - WARNING - Brand ('COUNTRY_6C16', 'BRAND_1718') not in fitted models, using fallback
2025-11-29 17:06:20,011 - src.models.arihow - WARNING - Brand ('COUNTRY_6C16', 'BRAND_2096') not in fitted models, using fallback
2025-11-29 17:06:20,019 - src.models.arihow - WARNING - Brand ('COUNTRY_6C16', 'BRAND_7A14') not in fitted models, using fallback
2025-11-29 17:06:20,023 - src.models.arihow - WARNING - Brand ('COUNTRY_6C16', 'BRAND_E180') not in fitted models, using fallback
2025-11-29 17:06:20,027 - src.models.arihow - WARNING - Brand ('COUNTRY_6C16', 'BRAND_E356') not in fitted models, using fallback
2025-11-29 17:06:20,033 - src.models.arihow - WARNING - Brand ('COUNTRY_6F78', 'BRAND_1C1E') not in fitted models, using fallback
2025-11-29 17:06:20,041 - src.models.arihow - WARNING - Brand ('COUNTRY_6F78', 'BRAND_50AA') not in fitted models, using fallback
2025-11-29 17:06:20,053 - src.models.arihow - WARNING - Brand ('COUNTRY_6F78', 'BRAND_52CE') not in fitted models, using fallback
2025-11-29 17:06:20,058 - src.models.arihow - WARNING - Brand ('COUNTRY_6F78', 'BRAND_BA38') not in fitted models, using fallback
2025-11-29 17:06:20,065 - src.models.arihow - WARNING - Brand ('COUNTRY_6F78', 'BRAND_FD42') not in fitted models, using fallback
2025-11-29 17:06:20,070 - src.models.arihow - WARNING - Brand ('COUNTRY_7C1A', 'BRAND_0727') not in fitted models, using fallback
2025-11-29 17:06:20,075 - src.models.arihow - WARNING - Brand ('COUNTRY_7C1A', 'BRAND_0DD0') not in fitted models, using fallback
2025-11-29 17:06:20,078 - src.models.arihow - WARNING - Brand ('COUNTRY_7C1A', 'BRAND_1DF6') not in fitted models, using fallback
2025-11-29 17:06:20,087 - src.models.arihow - WARNING - Brand ('COUNTRY_7C1A', 'BRAND_61B8') not in fitted models, using fallback
2025-11-29 17:06:20,093 - src.models.arihow - WARNING - Brand ('COUNTRY_7C1A', 'BRAND_F45C') not in fitted models, using fallback
2025-11-29 17:06:20,102 - src.models.arihow - WARNING - Brand ('COUNTRY_7D31', 'BRAND_3CB9') not in fitted models, using fallback
2025-11-29 17:06:20,105 - src.models.arihow - WARNING - Brand ('COUNTRY_88A3', 'BRAND_0F85') not in fitted models, using fallback
2025-11-29 17:06:20,110 - src.models.arihow - WARNING - Brand ('COUNTRY_88A3', 'BRAND_127B') not in fitted models, using fallback
2025-11-29 17:06:20,119 - src.models.arihow - WARNING - Brand ('COUNTRY_88A3', 'BRAND_3E0C') not in fitted models, using fallback
2025-11-29 17:06:20,123 - src.models.arihow - WARNING - Brand ('COUNTRY_88A3', 'BRAND_A438') not in fitted models, using fallback
2025-11-29 17:06:20,127 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_127B') not in fitted models, using fallback
2025-11-29 17:06:20,136 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_1729') not in fitted models, using fallback
2025-11-29 17:06:20,141 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_1C1E') not in fitted models, using fallback
2025-11-29 17:06:20,150 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_1DF6') not in fitted models, using fallback
2025-11-29 17:06:20,156 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_1F38') not in fitted models, using fallback
2025-11-29 17:06:20,161 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_228E') not in fitted models, using fallback
2025-11-29 17:06:20,169 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_2F6C') not in fitted models, using fallback
2025-11-29 17:06:20,174 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_3CB9') not in fitted models, using fallback
2025-11-29 17:06:20,180 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_3E44') not in fitted models, using fallback
2025-11-29 17:06:20,189 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_568F') not in fitted models, using fallback
2025-11-29 17:06:20,197 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_68B4') not in fitted models, using fallback
2025-11-29 17:06:20,204 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_6B3E') not in fitted models, using fallback
2025-11-29 17:06:20,208 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_79B0') not in fitted models, using fallback
2025-11-29 17:06:20,214 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_89C4') not in fitted models, using fallback
2025-11-29 17:06:20,223 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_8E05') not in fitted models, using fallback
2025-11-29 17:06:20,228 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_8E2A') not in fitted models, using fallback
2025-11-29 17:06:20,236 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_98C4') not in fitted models, using fallback
2025-11-29 17:06:20,241 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_B137') not in fitted models, using fallback
2025-11-29 17:06:20,248 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_BDE9') not in fitted models, using fallback
2025-11-29 17:06:20,255 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_C69A') not in fitted models, using fallback
2025-11-29 17:06:20,261 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_D8AA') not in fitted models, using fallback
2025-11-29 17:06:20,269 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_E356') not in fitted models, using fallback
2025-11-29 17:06:20,274 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_EC80') not in fitted models, using fallback
2025-11-29 17:06:20,282 - src.models.arihow - WARNING - Brand ('COUNTRY_89F9', 'BRAND_F785') not in fitted models, using fallback
2025-11-29 17:06:20,290 - src.models.arihow - WARNING - Brand ('COUNTRY_8DBB', 'BRAND_05E0') not in fitted models, using fallback
2025-11-29 17:06:20,297 - src.models.arihow - WARNING - Brand ('COUNTRY_8DBB', 'BRAND_127A') not in fitted models, using fallback
2025-11-29 17:06:20,308 - src.models.arihow - WARNING - Brand ('COUNTRY_8DBB', 'BRAND_3CB9') not in fitted models, using fallback
2025-11-29 17:06:20,314 - src.models.arihow - WARNING - Brand ('COUNTRY_8DBB', 'BRAND_83AC') not in fitted models, using fallback
2025-11-29 17:06:20,324 - src.models.arihow - WARNING - Brand ('COUNTRY_8DBB', 'BRAND_8E2A') not in fitted models, using fallback
2025-11-29 17:06:20,334 - src.models.arihow - WARNING - Brand ('COUNTRY_8DBB', 'BRAND_BA38') not in fitted models, using fallback
2025-11-29 17:06:20,344 - src.models.arihow - WARNING - Brand ('COUNTRY_8DBB', 'BRAND_D228') not in fitted models, using fallback
2025-11-29 17:06:20,355 - src.models.arihow - WARNING - Brand ('COUNTRY_8DBB', 'BRAND_D8AA') not in fitted models, using fallback
2025-11-29 17:06:20,361 - src.models.arihow - WARNING - Brand ('COUNTRY_8DBB', 'BRAND_EF25') not in fitted models, using fallback
2025-11-29 17:06:20,371 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_0550') not in fitted models, using fallback
2025-11-29 17:06:20,377 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_127A') not in fitted models, using fallback
2025-11-29 17:06:20,388 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_1F38') not in fitted models, using fallback
2025-11-29 17:06:20,395 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_3C69') not in fitted models, using fallback
2025-11-29 17:06:20,403 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_3CB9') not in fitted models, using fallback
2025-11-29 17:06:20,411 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_3E0C') not in fitted models, using fallback
2025-11-29 17:06:20,420 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_50AA') not in fitted models, using fallback
2025-11-29 17:06:20,427 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_586A') not in fitted models, using fallback
2025-11-29 17:06:20,438 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_748D') not in fitted models, using fallback
2025-11-29 17:06:20,444 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_A84E') not in fitted models, using fallback
2025-11-29 17:06:20,451 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_B137') not in fitted models, using fallback
2025-11-29 17:06:20,457 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_BA38') not in fitted models, using fallback
2025-11-29 17:06:20,462 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_BECA') not in fitted models, using fallback
2025-11-29 17:06:20,468 - src.models.arihow - WARNING - Brand ('COUNTRY_907E', 'BRAND_EA5E') not in fitted models, using fallback
2025-11-29 17:06:20,473 - src.models.arihow - WARNING - Brand ('COUNTRY_9488', 'BRAND_1DF6') not in fitted models, using fallback
2025-11-29 17:06:20,478 - src.models.arihow - WARNING - Brand ('COUNTRY_9488', 'BRAND_4920') not in fitted models, using fallback
2025-11-29 17:06:20,483 - src.models.arihow - WARNING - Brand ('COUNTRY_9488', 'BRAND_562D') not in fitted models, using fallback
2025-11-29 17:06:20,487 - src.models.arihow - WARNING - Brand ('COUNTRY_9488', 'BRAND_A438') not in fitted models, using fallback
2025-11-29 17:06:20,491 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_0721') not in fitted models, using fallback
2025-11-29 17:06:20,496 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_118A') not in fitted models, using fallback
2025-11-29 17:06:20,501 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_26BF') not in fitted models, using fallback
2025-11-29 17:06:20,505 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_37DB') not in fitted models, using fallback
2025-11-29 17:06:20,509 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_41B7') not in fitted models, using fallback
2025-11-29 17:06:20,513 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_4AE5') not in fitted models, using fallback
2025-11-29 17:06:20,518 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_5077') not in fitted models, using fallback
2025-11-29 17:06:20,525 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_5CBB') not in fitted models, using fallback
2025-11-29 17:06:20,533 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_5F02') not in fitted models, using fallback
2025-11-29 17:06:20,536 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_6299') not in fitted models, using fallback
2025-11-29 17:06:20,539 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_825B') not in fitted models, using fallback
2025-11-29 17:06:20,543 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_9925') not in fitted models, using fallback
2025-11-29 17:06:20,546 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_C20B') not in fitted models, using fallback
2025-11-29 17:06:20,550 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_E7C2') not in fitted models, using fallback
2025-11-29 17:06:20,554 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_FB8A') not in fitted models, using fallback
2025-11-29 17:06:20,557 - src.models.arihow - WARNING - Brand ('COUNTRY_9891', 'BRAND_FF8F') not in fitted models, using fallback
2025-11-29 17:06:20,560 - src.models.arihow - WARNING - Brand ('COUNTRY_A67D', 'BRAND_0D48') not in fitted models, using fallback
2025-11-29 17:06:20,564 - src.models.arihow - WARNING - Brand ('COUNTRY_A67D', 'BRAND_12CD') not in fitted models, using fallback
2025-11-29 17:06:20,567 - src.models.arihow - WARNING - Brand ('COUNTRY_A67D', 'BRAND_6B3E') not in fitted models, using fallback
2025-11-29 17:06:20,570 - src.models.arihow - WARNING - Brand ('COUNTRY_A67D', 'BRAND_8907') not in fitted models, using fallback
2025-11-29 17:06:20,574 - src.models.arihow - WARNING - Brand ('COUNTRY_A67D', 'BRAND_9925') not in fitted models, using fallback
2025-11-29 17:06:20,578 - src.models.arihow - WARNING - Brand ('COUNTRY_A67D', 'BRAND_B137') not in fitted models, using fallback
2025-11-29 17:06:20,581 - src.models.arihow - WARNING - Brand ('COUNTRY_A67D', 'BRAND_E7D1') not in fitted models, using fallback
2025-11-29 17:06:20,585 - src.models.arihow - WARNING - Brand ('COUNTRY_A8F8', 'BRAND_01FD') not in fitted models, using fallback
2025-11-29 17:06:20,588 - src.models.arihow - WARNING - Brand ('COUNTRY_A8F8', 'BRAND_1DF6') not in fitted models, using fallback
2025-11-29 17:06:20,591 - src.models.arihow - WARNING - Brand ('COUNTRY_A8F8', 'BRAND_971A') not in fitted models, using fallback
2025-11-29 17:06:20,595 - src.models.arihow - WARNING - Brand ('COUNTRY_A8F8', 'BRAND_A999') not in fitted models, using fallback
2025-11-29 17:06:20,599 - src.models.arihow - WARNING - Brand ('COUNTRY_A8F8', 'BRAND_BA38') not in fitted models, using fallback
2025-11-29 17:06:20,602 - src.models.arihow - WARNING - Brand ('COUNTRY_A8F8', 'BRAND_F620') not in fitted models, using fallback
2025-11-29 17:06:20,605 - src.models.arihow - WARNING - Brand ('COUNTRY_A8F8', 'BRAND_FD42') not in fitted models, using fallback
2025-11-29 17:06:20,609 - src.models.arihow - WARNING - Brand ('COUNTRY_B6AE', 'BRAND_E7C2') not in fitted models, using fallback
2025-11-29 17:06:20,612 - src.models.arihow - WARNING - Brand ('COUNTRY_B835', 'BRAND_21AC') not in fitted models, using fallback
2025-11-29 17:06:20,616 - src.models.arihow - WARNING - Brand ('COUNTRY_B835', 'BRAND_9D9B') not in fitted models, using fallback
2025-11-29 17:06:20,619 - src.models.arihow - WARNING - Brand ('COUNTRY_B835', 'BRAND_BC1F') not in fitted models, using fallback
2025-11-29 17:06:20,622 - src.models.arihow - WARNING - Brand ('COUNTRY_C51E', 'BRAND_2096') not in fitted models, using fallback
2025-11-29 17:06:20,625 - src.models.arihow - WARNING - Brand ('COUNTRY_C51E', 'BRAND_3CB9') not in fitted models, using fallback
2025-11-29 17:06:20,629 - src.models.arihow - WARNING - Brand ('COUNTRY_C51E', 'BRAND_86A2') not in fitted models, using fallback
2025-11-29 17:06:20,632 - src.models.arihow - WARNING - Brand ('COUNTRY_C51E', 'BRAND_9D9B') not in fitted models, using fallback
2025-11-29 17:06:20,635 - src.models.arihow - WARNING - Brand ('COUNTRY_C89B', 'BRAND_0DC5') not in fitted models, using fallback
2025-11-29 17:06:20,639 - src.models.arihow - WARNING - Brand ('COUNTRY_C89B', 'BRAND_3E0C') not in fitted models, using fallback
2025-11-29 17:06:20,642 - src.models.arihow - WARNING - Brand ('COUNTRY_C89B', 'BRAND_5239') not in fitted models, using fallback
2025-11-29 17:06:20,646 - src.models.arihow - WARNING - Brand ('COUNTRY_C89B', 'BRAND_525E') not in fitted models, using fallback
2025-11-29 17:06:20,649 - src.models.arihow - WARNING - Brand ('COUNTRY_C89B', 'BRAND_52CE') not in fitted models, using fallback
2025-11-29 17:06:20,652 - src.models.arihow - WARNING - Brand ('COUNTRY_C89B', 'BRAND_76A8') not in fitted models, using fallback
2025-11-29 17:06:20,656 - src.models.arihow - WARNING - Brand ('COUNTRY_C89B', 'BRAND_7AE3') not in fitted models, using fallback
2025-11-29 17:06:20,660 - src.models.arihow - WARNING - Brand ('COUNTRY_C89B', 'BRAND_A438') not in fitted models, using fallback
2025-11-29 17:06:20,663 - src.models.arihow - WARNING - Brand ('COUNTRY_C89B', 'BRAND_A4D1') not in fitted models, using fallback
2025-11-29 17:06:20,667 - src.models.arihow - WARNING - Brand ('COUNTRY_C89B', 'BRAND_DA3D') not in fitted models, using fallback
2025-11-29 17:06:20,670 - src.models.arihow - WARNING - Brand ('COUNTRY_C89B', 'BRAND_F67E') not in fitted models, using fallback
2025-11-29 17:06:20,673 - src.models.arihow - WARNING - Brand ('COUNTRY_C8F4', 'BRAND_02D7') not in fitted models, using fallback
2025-11-29 17:06:20,677 - src.models.arihow - WARNING - Brand ('COUNTRY_C8F4', 'BRAND_0721') not in fitted models, using fallback
2025-11-29 17:06:20,681 - src.models.arihow - WARNING - Brand ('COUNTRY_C8F4', 'BRAND_09BA') not in fitted models, using fallback
2025-11-29 17:06:20,684 - src.models.arihow - WARNING - Brand ('COUNTRY_C8F4', 'BRAND_3CFF') not in fitted models, using fallback
2025-11-29 17:06:20,688 - src.models.arihow - WARNING - Brand ('COUNTRY_C8F4', 'BRAND_467B') not in fitted models, using fallback
2025-11-29 17:06:20,691 - src.models.arihow - WARNING - Brand ('COUNTRY_C8F4', 'BRAND_61B8') not in fitted models, using fallback
2025-11-29 17:06:20,695 - src.models.arihow - WARNING - Brand ('COUNTRY_C8F4', 'BRAND_8B73') not in fitted models, using fallback
2025-11-29 17:06:20,699 - src.models.arihow - WARNING - Brand ('COUNTRY_C8F4', 'BRAND_9D16') not in fitted models, using fallback
2025-11-29 17:06:20,702 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_0417') not in fitted models, using fallback
2025-11-29 17:06:20,706 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_04A2') not in fitted models, using fallback
2025-11-29 17:06:20,709 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_0D6D') not in fitted models, using fallback
2025-11-29 17:06:20,712 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_118A') not in fitted models, using fallback
2025-11-29 17:06:20,716 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_1C1E') not in fitted models, using fallback
2025-11-29 17:06:20,719 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_1DF6') not in fitted models, using fallback
2025-11-29 17:06:20,723 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_2096') not in fitted models, using fallback
2025-11-29 17:06:20,726 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_50AA') not in fitted models, using fallback
2025-11-29 17:06:20,730 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_52D7') not in fitted models, using fallback
2025-11-29 17:06:20,734 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_5D2C') not in fitted models, using fallback
2025-11-29 17:06:20,737 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_5F02') not in fitted models, using fallback
2025-11-29 17:06:20,740 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_76DA') not in fitted models, using fallback
2025-11-29 17:06:20,744 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_8E2A') not in fitted models, using fallback
2025-11-29 17:06:20,748 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_A118') not in fitted models, using fallback
2025-11-29 17:06:20,751 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_A218') not in fitted models, using fallback
2025-11-29 17:06:20,755 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_BEFA') not in fitted models, using fallback
2025-11-29 17:06:20,758 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_DAE8') not in fitted models, using fallback
2025-11-29 17:06:20,762 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_E7C2') not in fitted models, using fallback
2025-11-29 17:06:20,766 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_E80E') not in fitted models, using fallback
2025-11-29 17:06:20,769 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_F7B6') not in fitted models, using fallback
2025-11-29 17:06:20,772 - src.models.arihow - WARNING - Brand ('COUNTRY_D5B9', 'BRAND_FA98') not in fitted models, using fallback
2025-11-29 17:06:20,776 - src.models.arihow - WARNING - Brand ('COUNTRY_D6DA', 'BRAND_1D20') not in fitted models, using fallback
2025-11-29 17:06:20,780 - src.models.arihow - WARNING - Brand ('COUNTRY_D6DA', 'BRAND_2C3A') not in fitted models, using fallback
2025-11-29 17:06:20,783 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_0721') not in fitted models, using fallback
2025-11-29 17:06:20,787 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_1DF6') not in fitted models, using fallback
2025-11-29 17:06:20,790 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_3339') not in fitted models, using fallback
2025-11-29 17:06:20,795 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_37DB') not in fitted models, using fallback
2025-11-29 17:06:20,799 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_448B') not in fitted models, using fallback
2025-11-29 17:06:20,803 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_4656') not in fitted models, using fallback
2025-11-29 17:06:20,806 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_5375') not in fitted models, using fallback
2025-11-29 17:06:20,811 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_5D2C') not in fitted models, using fallback
2025-11-29 17:06:20,815 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_6B3E') not in fitted models, using fallback
2025-11-29 17:06:20,818 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_72C6') not in fitted models, using fallback
2025-11-29 17:06:20,821 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_748D') not in fitted models, using fallback
2025-11-29 17:06:20,825 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_8907') not in fitted models, using fallback
2025-11-29 17:06:20,829 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_9EFF') not in fitted models, using fallback
2025-11-29 17:06:20,833 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_A2CF') not in fitted models, using fallback
2025-11-29 17:06:20,836 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_A438') not in fitted models, using fallback
2025-11-29 17:06:20,840 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_A4D1') not in fitted models, using fallback
2025-11-29 17:06:20,844 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_ACB8') not in fitted models, using fallback
2025-11-29 17:06:20,848 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_D44D') not in fitted models, using fallback
2025-11-29 17:06:20,851 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_DB48') not in fitted models, using fallback
2025-11-29 17:06:20,854 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_E356') not in fitted models, using fallback
2025-11-29 17:06:20,858 - src.models.arihow - WARNING - Brand ('COUNTRY_D8B0', 'BRAND_ED8D') not in fitted models, using fallback
2025-11-29 17:06:20,862 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_1147') not in fitted models, using fallback
2025-11-29 17:06:20,866 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_1C1E') not in fitted models, using fallback
2025-11-29 17:06:20,869 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_3E0A') not in fitted models, using fallback
2025-11-29 17:06:20,872 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_4185') not in fitted models, using fallback
2025-11-29 17:06:20,876 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_568F') not in fitted models, using fallback
2025-11-29 17:06:20,879 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_596C') not in fitted models, using fallback
2025-11-29 17:06:20,883 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_8AE4') not in fitted models, using fallback
2025-11-29 17:06:20,886 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_8B73') not in fitted models, using fallback
2025-11-29 17:06:20,890 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_8E2A') not in fitted models, using fallback
2025-11-29 17:06:20,894 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_9CAB') not in fitted models, using fallback
