country,brand_name,bucket,time_to_50pct,erosion_first_6m,final_equilibrium
COUNTRY_1007,BRAND_A438,2,10.0,0.23734184126677838,0.3048521606340168
COUNTRY_1007,BRAND_A84E,2,,0.12268685004786495,0.8465480386473451
COUNTRY_1007,BRAND_A999,2,11.0,0.19443205152117193,0.2002974900076023
COUNTRY_1007,BRAND_AB65,2,6.0,0.2819888719205297,0.5279215047144781
COUNTRY_1007,BRAND_B001,2,1.0,0.47147635659241727,0.4601739355998038
COUNTRY_1007,BRAND_B137,2,13.0,0.15332846886256768,0.3984448256773585
COUNTRY_1007,BRAND_B14B,2,6.0,0.363565322208825,0.14346945969372013
COUNTRY_1007,BRAND_B966,2,,0.12143082690518203,0.8531157277303875
COUNTRY_1007,BRAND_BA38,2,23.0,0.09064299571783596,0.5578144242652127
COUNTRY_1007,BRAND_BABE,2,,0.09569595845504109,0.7473633719089569
COUNTRY_1007,BRAND_BECC,2,9.0,0.16249205723477345,0.2882921832725464
COUNTRY_1007,BRAND_C03F,2,13.0,0.3112666787916548,0.45707361228035404
COUNTRY_1007,BRAND_C967,2,,0.14052877407944508,0.6683381409012702
COUNTRY_1007,BRAND_CAC1,2,,0.0489586084923711,0.7028330595398184
COUNTRY_1007,BRAND_D71B,2,13.0,0.2190835128171733,0.14766281718883958
COUNTRY_1007,BRAND_D8AA,2,,0.24338509242642759,0.6579377057978487
COUNTRY_1007,BRAND_D9E0,2,,0.11620140212087704,0.6658134288658369
COUNTRY_1007,BRAND_DAE8,2,4.0,0.34261006692044915,0.7709883597877901
COUNTRY_1007,BRAND_E27B,2,9.0,0.23487752808351026,0.280995188743988
COUNTRY_1007,BRAND_E7B0,2,,0.2543742061432728,0.6629151466556263
COUNTRY_1007,BRAND_E7C2,2,4.0,0.3887896574544849,0.32293416812940423
COUNTRY_1007,BRAND_EA5E,2,23.0,0.19766507895253727,0.5465626589491489
COUNTRY_1007,BRAND_ED43,2,,0.12856207366840244,0.6018904402472199
COUNTRY_1007,BRAND_ED76,2,,0.08680111734610096,0.8149179105374019
COUNTRY_1007,BRAND_EE1E,2,4.0,0.4808256472833764,0.6882298470820974
COUNTRY_1007,BRAND_F00E,2,15.0,0.20518716845497076,0.7289209944584222
COUNTRY_1007,BRAND_F785,2,,0.16791726454815226,0.6079575322506073
COUNTRY_1007,BRAND_F94A,2,5.0,0.38318951289874803,0.3052071332904056
COUNTRY_1007,BRAND_FA46,2,10.0,0.15030630172237092,0.16809997074777558
COUNTRY_1007,BRAND_FB8A,2,5.0,0.25933616175007246,0.6303852758951453
COUNTRY_1007,BRAND_FD0D,2,,0.10425533551137989,0.8438006307812883
COUNTRY_1007,BRAND_FD37,1,0.0,0.6772030998011304,0.3540735407338947
COUNTRY_1007,BRAND_FD42,2,,0.027105397644680562,0.8459167898839745
COUNTRY_1007,BRAND_FE76,2,16.0,0.18581952682903058,0.49214050935666104
COUNTRY_1007,BRAND_FF8F,2,,0.20269524530290395,0.6725292364892462
COUNTRY_1033,BRAND_8CFA,2,,-0.0672895200435879,0.9012945150352124
COUNTRY_1033,BRAND_A942,2,4.0,0.4193504824487432,0.121447610762151
COUNTRY_221C,BRAND_09B1,2,7.0,0.21345562342034996,0.38873176415089533
COUNTRY_221C,BRAND_1426,2,,0.12927771098459828,0.7276958905015894
COUNTRY_221C,BRAND_1A28,2,,0.18127217592539702,0.7540493352930074
COUNTRY_221C,BRAND_2096,2,,0.18771022355174782,0.9127195875352987
COUNTRY_221C,BRAND_23F6,2,9.0,0.2572119959426482,0.3120516967957376
COUNTRY_221C,BRAND_34FD,2,8.0,0.35104897053148854,0.4415630078674115
COUNTRY_221C,BRAND_37F2,2,,0.14062440391256492,0.7419661655649147
COUNTRY_221C,BRAND_3CB9,2,2.0,-0.14201481997650567,1.406545963597564
COUNTRY_221C,BRAND_3E0A,2,20.0,0.25319103940575327,0.5584698040001922
COUNTRY_221C,BRAND_3E0C,1,0.0,0.7365326027664582,0.15863660907234836
COUNTRY_221C,BRAND_40F3,2,,0.15208514093897274,0.738780995798681
COUNTRY_221C,BRAND_4779,2,,0.2937393405874348,0.6189540493656315
COUNTRY_221C,BRAND_525E,2,,0.07925582734764502,0.8313078759729483
COUNTRY_221C,BRAND_52CE,1,0.0,0.7598245729247584,0.22770192287196592
COUNTRY_221C,BRAND_5552,2,1.0,0.34413656223809674,0.4470314525210242
COUNTRY_221C,BRAND_56F3,2,,0.09076371464951138,0.7297915530774227
COUNTRY_221C,BRAND_5AC9,2,2.0,0.29696959259994826,0.8267287454339516
COUNTRY_221C,BRAND_632F,2,10.0,0.16386677260491678,0.6149797645474528
COUNTRY_221C,BRAND_8FA4,2,11.0,0.1774129724836886,0.637184119402031
COUNTRY_221C,BRAND_9A7C,2,14.0,0.1099879907920569,0.3726651504945315
COUNTRY_221C,BRAND_A9BF,2,3.0,0.24656333584408308,0.4300418563850845
COUNTRY_221C,BRAND_AFD6,2,2.0,0.5007339806088575,0.11231784413097017
COUNTRY_221C,BRAND_B14B,2,11.0,0.15842277936769,0.4908299252844821
COUNTRY_221C,BRAND_D35F,2,,0.1363189635981038,0.5743772745559964
COUNTRY_221C,BRAND_DD55,2,,0.16880396505584838,0.8980738630523483
COUNTRY_221C,BRAND_E50F,2,,-0.059810370253248646,0.9738723025048551
COUNTRY_221C,BRAND_E9AB,2,5.0,0.14609351360978007,0.8792671793934702
COUNTRY_221C,BRAND_FA7A,2,23.0,0.3283205955271672,0.6994188708974832
COUNTRY_2AFC,BRAND_4602,2,3.0,0.25544668432708373,2.198218347712793
COUNTRY_2AFC,BRAND_87EC,2,7.0,-0.29711053597716286,1.4932778553098645
COUNTRY_2AFC,BRAND_E50F,2,2.0,0.2484704946577755,0.30508125501248556
COUNTRY_2E65,BRAND_0721,2,,0.03687930089503977,0.6840935196453214
COUNTRY_2E65,BRAND_127A,2,14.0,0.27692676966216256,0.6896952280586981
COUNTRY_2E65,BRAND_1C1E,2,,0.1064944272094478,0.865011564151171
COUNTRY_2E65,BRAND_1DF6,2,,0.16342149344974044,0.6756910674680899
COUNTRY_2E65,BRAND_50AA,2,,0.022070701960581585,0.92627451124938
COUNTRY_2E65,BRAND_568F,2,,0.1886998742761884,0.6350387557870464
COUNTRY_2E65,BRAND_72C6,2,3.0,0.4659300045763942,0.37869349180933015
COUNTRY_2E65,BRAND_7FD0,2,10.0,0.2149417855444966,0.6842687353174313
COUNTRY_2E65,BRAND_9925,2,2.0,0.5228050065404862,0.5283022176658049
COUNTRY_2E65,BRAND_A84E,2,,0.1263407022158527,0.7450468873118852
COUNTRY_2E65,BRAND_D064,2,,0.05898677491579629,0.8396632621262677
COUNTRY_2E65,BRAND_DF2E,2,,0.10729252676017809,0.7346210930564553
COUNTRY_2E65,BRAND_E356,2,,0.11426989028672208,0.6838299195911092
COUNTRY_2E65,BRAND_E50F,2,17.0,0.1404297250961729,0.49795671011960546
COUNTRY_2E65,BRAND_E7D1,2,0.0,0.7759973397931333,0.2384877152556586
COUNTRY_2E65,BRAND_FB8A,2,14.0,0.17854255438702915,0.40707714316767074
COUNTRY_3536,BRAND_1C1E,2,,0.04950119558511423,0.7122741629383066
COUNTRY_3536,BRAND_2685,2,20.0,0.2268044615155953,0.5139632318289198
COUNTRY_3536,BRAND_3339,2,,0.1247060592185063,0.6703953704354498
COUNTRY_3536,BRAND_3CB9,2,,0.1263898621429823,0.7736106849505582
COUNTRY_3536,BRAND_41B7,2,,0.12059114859795461,0.6916779853681366
COUNTRY_3536,BRAND_50AA,2,13.0,0.08796638856504424,0.8987149068412741
COUNTRY_3536,BRAND_562D,2,,0.04186410270070351,0.8722298952884254
COUNTRY_3536,BRAND_5D87,2,,0.027829787935275574,0.8278415739900788
COUNTRY_3536,BRAND_7A8A,2,,0.1307533230064848,0.8475829276220302
COUNTRY_3536,BRAND_AA40,2,,0.1160385758596415,0.5731887359514941
COUNTRY_3536,BRAND_C52A,2,,0.18822218722567352,0.8490978888342191
COUNTRY_3536,BRAND_C7A1,2,,0.10222061326875431,0.8092585337956842
COUNTRY_3536,BRAND_D096,2,,0.1688448034280522,0.735741229596344
COUNTRY_3536,BRAND_DBAC,2,,0.03802946337287327,0.6768979345104577
COUNTRY_3536,BRAND_F620,2,,0.2275031680423787,0.6909292299664028
COUNTRY_3536,BRAND_FD0D,2,,0.038147017429813634,0.8478604551618191
COUNTRY_3536,BRAND_FD42,2,,0.07266835278436456,0.9098627680773209
COUNTRY_3AD0,BRAND_0721,2,3.0,0.47672269288829006,0.195493252650168
COUNTRY_3AD0,BRAND_0D48,2,9.0,0.2564365244348422,0.26598079455607554
COUNTRY_3AD0,BRAND_0DC5,2,14.0,0.15976683289968463,0.5695923792119965
COUNTRY_3AD0,BRAND_1147,2,,0.13522245846301462,0.8204755452879944
COUNTRY_3AD0,BRAND_127A,2,,0.09048299088784151,0.8595107896086679
COUNTRY_3AD0,BRAND_12CD,2,,0.16734393971709227,0.7171983486151223
COUNTRY_3AD0,BRAND_15B2,2,,0.04800699182156798,0.7697544424432294
COUNTRY_3AD0,BRAND_1C33,2,,0.1006538328487625,0.7956477368986913
COUNTRY_3AD0,BRAND_1CC1,2,3.0,0.4548506349446083,0.2863564435784511
COUNTRY_3AD0,BRAND_1DF6,2,,0.06421423274868121,0.8437473249481897
COUNTRY_3AD0,BRAND_1F44,2,,0.13062896034242755,0.6346553834041527
COUNTRY_3AD0,BRAND_2096,2,5.0,0.2307468949757332,0.1976799240016406
COUNTRY_3AD0,BRAND_2467,2,,0.10098660433398365,0.7952487043628182
COUNTRY_3AD0,BRAND_26BF,2,4.0,0.39033258269901105,0.7207699194285796
COUNTRY_3AD0,BRAND_2F6C,2,,0.11705692524316835,0.7435222099851719
COUNTRY_3AD0,BRAND_33BE,2,17.0,-0.020330052302272916,0.8652077621472364
COUNTRY_3AD0,BRAND_3C69,2,,0.04396657922345315,0.9435168888734076
COUNTRY_3AD0,BRAND_3CB9,2,11.0,0.19423800457172258,0.2862695809048716
COUNTRY_3AD0,BRAND_3CFF,2,,0.04819397784259272,0.6985852549490854
COUNTRY_3AD0,BRAND_3E0C,2,23.0,0.0874384801534831,0.5689961964740907
COUNTRY_3AD0,BRAND_3FFD,2,,0.1576706327229479,0.6560233841973053
COUNTRY_3AD0,BRAND_41B7,2,,0.029356256775144418,0.7430388117112597
COUNTRY_3AD0,BRAND_4EAA,2,15.0,0.29428217901020415,0.5923621368409032
COUNTRY_3AD0,BRAND_52CE,2,17.0,0.21041267925338913,0.5860317362312936
COUNTRY_3AD0,BRAND_5CBB,2,9.0,0.26823270037041813,0.33059405228966443
COUNTRY_3AD0,BRAND_5D2C,2,,0.08417902694965118,0.7522366624997029
COUNTRY_3AD0,BRAND_6299,2,,0.15553915274009178,0.7354904925148182
COUNTRY_3AD0,BRAND_66D2,2,,0.09907351443082335,0.784148262873488
COUNTRY_3AD0,BRAND_681D,2,,0.15261815178641958,0.7330708143229745
COUNTRY_3AD0,BRAND_76DA,2,,0.04095583345652065,0.5981551067037044
COUNTRY_3AD0,BRAND_7A14,2,10.0,0.13066620284748798,0.302305120227976
COUNTRY_3AD0,BRAND_7D7B,2,,0.14273557577587304,0.633102549917222
COUNTRY_3AD0,BRAND_922E,2,,0.0665408945039837,0.9119999399654164
COUNTRY_3AD0,BRAND_9925,2,,0.1175339778228286,0.8055054785020107
COUNTRY_3AD0,BRAND_9E59,2,,0.10088439792241355,0.7785858212643366
COUNTRY_3AD0,BRAND_9EFF,2,7.0,0.23251890821548238,0.30486455643415805
COUNTRY_3AD0,BRAND_A4D1,2,14.0,0.19546457008654905,0.43437405476481034
COUNTRY_3AD0,BRAND_A84E,2,,0.2879788561517974,0.6394589686420055
COUNTRY_3AD0,BRAND_A999,2,,0.20493620151419167,0.693169875293342
COUNTRY_3AD0,BRAND_AC8E,2,,0.0966297387867493,0.94521099756794
COUNTRY_3AD0,BRAND_B14B,2,21.0,0.17306658282802345,0.5239491406570558
COUNTRY_3AD0,BRAND_BA38,2,,0.11569637832077562,0.9162563061236111
COUNTRY_3AD0,BRAND_BC1F,2,,0.05468691645304491,0.7341443049348912
COUNTRY_3AD0,BRAND_BECC,2,,0.10072886302865602,0.7455345099425297
COUNTRY_3AD0,BRAND_C967,2,,0.10528470762753739,0.8355149355072524
COUNTRY_3AD0,BRAND_D9E0,2,,0.10983612377893837,0.7473074278030932
COUNTRY_3AD0,BRAND_DAD6,2,,0.09504068871134697,0.8278248340820863
COUNTRY_3AD0,BRAND_DB48,2,,0.15053949833722158,0.7268695534745447
COUNTRY_3AD0,BRAND_DF2E,2,12.0,0.29877654282398625,0.4450117522475719
COUNTRY_3AD0,BRAND_ED76,2,23.0,0.1650322383242655,0.5999655701918288
COUNTRY_3AD0,BRAND_EE1E,2,,0.1728583294287016,0.9407734697944523
COUNTRY_3AD0,BRAND_F22A,2,14.0,0.16116182338904161,0.867421369955129
COUNTRY_3AD0,BRAND_F45C,2,,0.08524862584807935,0.8373436985327173
COUNTRY_3AD0,BRAND_F7AB,2,,0.13309223088013034,0.6067060724276717
COUNTRY_3AD0,BRAND_F94A,2,15.0,0.19894263022929226,0.3555063445985451
COUNTRY_3AD0,BRAND_FB8A,2,17.0,0.1575996589384242,0.5018757891593749
COUNTRY_3AD0,BRAND_FD42,2,,0.04152797777695061,0.914259136636569
COUNTRY_4242,BRAND_2F6C,2,4.0,0.45493532481178556,0.2243612083504095
COUNTRY_4242,BRAND_3CFF,2,2.0,0.36502490973746027,0.09455047394669984
COUNTRY_4242,BRAND_3E0C,1,3.0,0.5404688434415437,0.06063622231342216
COUNTRY_4242,BRAND_467B,1,2.0,0.6825237828381878,0.10252757726537039
COUNTRY_4242,BRAND_52CE,2,8.0,0.318034794537437,0.09409412403793681
COUNTRY_4242,BRAND_568F,2,3.0,0.5323231973797921,0.44769932172436716
COUNTRY_4242,BRAND_5D2C,2,18.0,0.008642460169225097,0.2637103832821742
COUNTRY_4242,BRAND_5F02,2,,0.141146734480338,0.6671203416227667
COUNTRY_4242,BRAND_6582,2,3.0,0.5090202178926224,0.24931620433834797
COUNTRY_4242,BRAND_72C6,1,1.0,0.45048020427240854,0.0451417220404732
COUNTRY_4242,BRAND_83AC,1,0.0,0.9277547646644381,0.04367446997832125
COUNTRY_4242,BRAND_FD0D,2,6.0,0.2802202069818073,0.6995304833329525
COUNTRY_4242,BRAND_FD42,2,12.0,0.1594807359881958,0.4951129469262447
COUNTRY_4253,BRAND_0517,2,4.0,0.5437485762228141,0.3627191626075546
COUNTRY_4253,BRAND_0CEB,2,16.0,0.20003387883466417,0.5035201266030052
COUNTRY_4253,BRAND_127A,2,0.0,0.4151827551821452,0.32454778512041527
COUNTRY_4253,BRAND_127B,2,,0.03435619551610025,0.963383302735002
COUNTRY_4253,BRAND_1F63,2,,0.07289941044219206,0.7626805329584836
COUNTRY_4253,BRAND_2C05,2,13.0,0.27824375344721075,0.6635096815963464
COUNTRY_4253,BRAND_3BFE,2,1.0,0.6398913695116404,0.17818639241209389
COUNTRY_4253,BRAND_3CFF,2,,0.17330009704864757,0.696182255858801
COUNTRY_4253,BRAND_3E0C,1,0.0,0.9330816137923948,0.04461025815443079
COUNTRY_4253,BRAND_425D,2,,0.04939117291286732,0.7867285395647542
COUNTRY_4253,BRAND_4C76,2,,0.1783700211794622,0.6387455570976339
COUNTRY_4253,BRAND_50AA,2,,0.1487349959414035,0.7995354790993529
COUNTRY_4253,BRAND_5239,2,,0.215639079746053,0.5542596507495465
COUNTRY_4253,BRAND_52CE,2,0.0,0.41417319492167304,0.23597877173614515
COUNTRY_4253,BRAND_568F,2,12.0,0.29915510331372064,0.3745412012054712
COUNTRY_4253,BRAND_56F3,2,,0.10247591346959584,0.8706824737093452
COUNTRY_4253,BRAND_5E09,2,3.0,0.4569594151727051,0.28023234125864016
COUNTRY_4253,BRAND_6898,2,13.0,0.26415879880593374,0.369486493077543
COUNTRY_4253,BRAND_7710,2,,0.08808339196393322,0.7859112322759505
COUNTRY_4253,BRAND_77F6,2,,0.0738412654522681,0.7710624123286268
COUNTRY_4253,BRAND_7BF3,2,5.0,0.42063987557167637,0.3745210230729911
COUNTRY_4253,BRAND_7FD0,2,,0.13663515293385142,0.7054270578347897
COUNTRY_4253,BRAND_8669,2,,0.1504078012332215,0.6840317643051699
COUNTRY_4253,BRAND_877B,2,,0.09987586821482952,0.6558060953999507
COUNTRY_4253,BRAND_956D,2,,0.15461459328550475,0.8173726128404054
COUNTRY_4253,BRAND_97F1,2,,0.10592071151625537,0.8707195410989423
COUNTRY_4253,BRAND_9925,2,,0.13430400716815838,0.6938817783054282
COUNTRY_4253,BRAND_A84E,2,,0.09829581133252485,0.7055404796996524
COUNTRY_4253,BRAND_ABA0,2,,0.09787946606116993,0.7568698519135134
COUNTRY_4253,BRAND_AD5D,2,,0.11538832037838709,0.7175820174452334
COUNTRY_4253,BRAND_ADCE,2,16.0,0.09568702958389308,1.4599878220088616
COUNTRY_4253,BRAND_D8CE,2,,0.146338842099634,0.7321657713562267
COUNTRY_4253,BRAND_DB48,2,,0.11339497626692163,0.8006839615267772
COUNTRY_4253,BRAND_E50F,2,7.0,0.007208067682500485,0.5216747010843716
COUNTRY_4253,BRAND_E7C2,2,,0.06291420174345086,0.7589481736126064
COUNTRY_4253,BRAND_ED76,2,,0.09253779774470616,0.8293738052806824
COUNTRY_4253,BRAND_F94A,2,1.0,0.37729066042880377,0.4659834557627079
COUNTRY_4442,BRAND_0721,1,0.0,0.9248440939730191,0.002707787494725342
COUNTRY_4442,BRAND_0F85,2,19.0,0.1204191351375885,0.7929517467564603
COUNTRY_4442,BRAND_127A,2,6.0,0.23197185957996802,0.26577313420961257
COUNTRY_4442,BRAND_1FF1,2,6.0,0.40019560896151984,0.3433552637247928
COUNTRY_4442,BRAND_2096,2,4.0,0.3473839464430146,0.45413834038934703
COUNTRY_4442,BRAND_2C05,2,3.0,0.4480782385826739,0.1382706116088731
COUNTRY_4442,BRAND_31BE,2,13.0,0.29839182279555154,0.4835397228163376
COUNTRY_4442,BRAND_3CFF,2,13.0,0.3810667959522037,0.47950270375100335
COUNTRY_4442,BRAND_3E0C,2,9.0,0.14766325607599895,0.35452483567352117
COUNTRY_4442,BRAND_40ED,2,4.0,0.5371846273449652,0.4665086748438118
COUNTRY_4442,BRAND_51B0,2,,0.16137587871042014,0.7280384423092091
COUNTRY_4442,BRAND_5239,2,,0.0924521164655615,0.7240152913347607
COUNTRY_4442,BRAND_568F,2,3.0,0.47880679226137535,0.3555277722585248
COUNTRY_4442,BRAND_6269,2,2.0,0.4582738909410595,0.18719330496303063
COUNTRY_4442,BRAND_64B8,2,5.0,0.44409941386388074,0.23967235608608872
COUNTRY_4442,BRAND_67D3,2,17.0,0.27431067471943493,0.5338259215159818
COUNTRY_4442,BRAND_72C6,2,,0.05986581934792157,0.7511685411088771
COUNTRY_4442,BRAND_748D,2,,0.056128078176473806,0.964428928120336
COUNTRY_4442,BRAND_7740,2,,0.0228442347982194,0.8743847215003644
COUNTRY_4442,BRAND_8CB1,2,,0.18715208048559717,0.5977346017615766
COUNTRY_4442,BRAND_9925,2,7.0,0.2075915875758242,0.3782679991214793
COUNTRY_4442,BRAND_9D2B,2,6.0,0.3691075007966873,0.37991553101532194
COUNTRY_4442,BRAND_9D9B,2,4.0,0.43212073275456575,0.5068507911398464
COUNTRY_4442,BRAND_A4D1,2,3.0,0.44424492086790723,0.3573151031178454
COUNTRY_4442,BRAND_A84E,2,10.0,0.24582595996569123,0.5108331935197071
COUNTRY_4442,BRAND_A999,2,14.0,0.3166363449913542,0.5535296061695505
COUNTRY_4442,BRAND_BAED,2,19.0,0.2512634464499247,0.47421772951555224
COUNTRY_4442,BRAND_BC1F,2,10.0,0.2020535025047694,0.636219578902612
COUNTRY_4442,BRAND_C03F,2,,0.11037556108040558,0.8663078776338294
COUNTRY_4442,BRAND_C1EB,2,8.0,0.19796507884372194,0.35870123459221653
COUNTRY_4442,BRAND_C20B,2,17.0,0.19967304527663665,0.5614654343529932
COUNTRY_4442,BRAND_CC34,2,,0.15721434854484018,0.7838842371337492
COUNTRY_4442,BRAND_CF7C,2,,0.12778783020162965,0.8861455047301048
COUNTRY_4442,BRAND_D5C5,2,0.0,0.39052803302430683,0.8166560651058679
COUNTRY_4442,BRAND_DB48,2,4.0,0.40101055707238853,0.4731919963922668
COUNTRY_4442,BRAND_DC37,2,9.0,0.24548583042700123,0.28169992921898973
COUNTRY_4442,BRAND_DEC7,2,,0.15546030409780343,0.7825991889480055
COUNTRY_4442,BRAND_DEF7,2,,0.2922746086913911,0.8347128873128523
COUNTRY_4442,BRAND_E4D2,2,7.0,0.1759595790475118,0.6552062612817307
COUNTRY_4442,BRAND_ED76,2,13.0,0.19533796591376984,0.538535576300078
COUNTRY_4442,BRAND_EF25,2,11.0,0.16552687538433708,0.3356508864991274
COUNTRY_4442,BRAND_F3BD,2,,0.1788967929876002,0.6214471273475913
COUNTRY_4442,BRAND_FB8A,2,2.0,0.42663929672659306,0.4897757530517053
COUNTRY_445D,BRAND_01A7,2,4.0,0.40163682891768926,0.2496532842629908
COUNTRY_445D,BRAND_0550,2,9.0,0.3516644046932029,0.14090165653703668
COUNTRY_445D,BRAND_09B1,2,13.0,0.10478344950330254,0.6492408193355673
COUNTRY_445D,BRAND_0DC5,2,8.0,0.18568150532725147,0.1265831834736061
COUNTRY_445D,BRAND_0F85,2,2.0,0.527178268605832,0.3311076819812058
COUNTRY_445D,BRAND_1147,2,,0.07312562488810304,0.8270226636517837
COUNTRY_445D,BRAND_1729,2,4.0,0.4678646609791379,0.28278970484808075
COUNTRY_445D,BRAND_1C33,1,2.0,0.6304957853142047,0.07386242681030657
COUNTRY_445D,BRAND_2096,2,10.0,0.15357455035419032,0.22900464304992882
COUNTRY_445D,BRAND_2D21,2,8.0,0.1308858499290767,0.14999429742096357
COUNTRY_445D,BRAND_2F6C,2,,0.06299685458414772,0.8884772664823024
COUNTRY_445D,BRAND_33FD,2,10.0,0.239883194712734,0.5798598026503775
COUNTRY_445D,BRAND_3739,2,23.0,0.18774221888716902,0.6553674925240492
COUNTRY_445D,BRAND_3C83,2,1.0,0.5037495595410362,0.532721306873685
COUNTRY_445D,BRAND_3E0C,2,7.0,0.19630231253883834,0.12527842315809895
COUNTRY_445D,BRAND_3FE4,2,23.0,0.3344051594765459,0.5584941834458861
COUNTRY_445D,BRAND_40E0,2,,0.16042190635091502,0.6072501029230913
COUNTRY_445D,BRAND_4638,2,13.0,0.1784015416013155,0.48100049634841663
COUNTRY_445D,BRAND_467B,2,10.0,0.20385188752027383,0.4440727443332186
COUNTRY_445D,BRAND_4727,2,5.0,0.42554675161401023,0.4976137200648689
COUNTRY_445D,BRAND_4F34,2,4.0,0.4168446503943406,0.11087720772127646
COUNTRY_445D,BRAND_50AA,2,,0.12404269866475826,0.6291888759737062
COUNTRY_445D,BRAND_5239,2,,0.25412965331571324,0.57315179495966
COUNTRY_445D,BRAND_525E,2,23.0,0.09872089066757739,0.5794666008344812
COUNTRY_445D,BRAND_52CE,2,8.0,0.24035633817172375,0.15220525113863478
COUNTRY_445D,BRAND_52D7,2,2.0,0.46635774357849,0.18900694983704436
COUNTRY_445D,BRAND_53EA,2,9.0,0.25751750634926474,0.10109097210345132
COUNTRY_445D,BRAND_5919,2,3.0,0.45279965052977833,0.12383783489277994
COUNTRY_445D,BRAND_5D2F,2,7.0,0.24285663344271013,0.25273496660545464
COUNTRY_445D,BRAND_64B8,2,18.0,0.1958519579568314,0.4098684581774646
COUNTRY_445D,BRAND_68B4,2,1.0,0.4170976097114598,0.4774122173999847
COUNTRY_445D,BRAND_72C6,2,,-0.011643834104690498,0.7656554685046802
COUNTRY_445D,BRAND_748D,2,1.0,0.5813224010786424,0.2538671755972931
COUNTRY_445D,BRAND_75FD,1,1.0,0.7256929477270142,0.03609234108655788
COUNTRY_445D,BRAND_76DA,2,12.0,0.2997425488071368,0.24092855648647604
COUNTRY_445D,BRAND_77F6,2,19.0,0.29288897216369403,0.3657466192240098
COUNTRY_445D,BRAND_7941,2,3.0,0.37913956769516,0.15185515086078769
COUNTRY_445D,BRAND_83C4,2,0.0,0.49686459589750764,0.3257577937963181
COUNTRY_445D,BRAND_899D,2,11.0,0.08612212685798604,0.331239083616438
COUNTRY_445D,BRAND_8B73,2,4.0,0.3205166371000868,0.15178822901153236
COUNTRY_445D,BRAND_8E2A,2,,0.05309176920406078,0.7844417636946047
COUNTRY_445D,BRAND_9065,2,3.0,0.4287367120235135,0.1704447581881817
COUNTRY_445D,BRAND_9293,2,11.0,0.17263636609577282,0.08454022196946565
COUNTRY_445D,BRAND_9671,2,2.0,0.5380996049732493,0.22860262257147315
COUNTRY_445D,BRAND_9794,2,2.0,0.5487327031968979,0.22879415850552157
COUNTRY_445D,BRAND_98C4,2,1.0,0.5509277340805165,0.1196829720998851
COUNTRY_445D,BRAND_9D2B,1,3.0,0.4663685115410464,0.12264904666034886
COUNTRY_445D,BRAND_9EFF,2,4.0,0.46182759864133827,0.3131801956924862
COUNTRY_445D,BRAND_A4D1,1,2.0,0.6773757371250083,0.07240538681116347
COUNTRY_445D,BRAND_A932,1,2.0,0.6924722967114574,0.023648382675782006
COUNTRY_445D,BRAND_ACB8,2,,0.17550352341661402,0.5664094895484404
COUNTRY_445D,BRAND_B137,2,10.0,0.19297742635308113,0.14656104155042307
COUNTRY_445D,BRAND_BA38,2,11.0,0.23836736160926542,0.3257806526455114
COUNTRY_445D,BRAND_BAED,2,4.0,0.537026535101281,0.3342725486318859
COUNTRY_445D,BRAND_BC62,2,2.0,0.5338097906572115,0.1477281139485552
COUNTRY_445D,BRAND_BE99,2,2.0,0.589165415832338,0.24339160041795735
COUNTRY_445D,BRAND_CB6E,2,3.0,0.4355888642169278,0.38174939998074237
COUNTRY_445D,BRAND_D494,2,17.0,0.2808843625381694,0.5191748843057736
COUNTRY_445D,BRAND_DAE8,2,4.0,0.33321143842293854,0.3486912025545677
COUNTRY_445D,BRAND_DBAC,2,7.0,0.1259995036891789,0.476226418839872
COUNTRY_445D,BRAND_DE8E,2,3.0,0.6059035797454468,0.08486391225393401
COUNTRY_445D,BRAND_DFA3,1,1.0,0.6104047619903081,0.05268567368172856
COUNTRY_445D,BRAND_E33E,2,4.0,0.37082528293839856,0.19175677909828492
COUNTRY_445D,BRAND_E50F,2,9.0,0.2397839272953879,0.4243335172313019
COUNTRY_445D,BRAND_E7B4,2,6.0,0.36360017550905555,0.37065957758432616
COUNTRY_445D,BRAND_E7D1,2,7.0,0.3009560656740493,0.14647380984926975
COUNTRY_445D,BRAND_EA5E,2,10.0,0.1882686063909036,0.4257965666162476
COUNTRY_445D,BRAND_F620,2,2.0,0.3870882108970092,0.5474822203640178
COUNTRY_445D,BRAND_F7AB,2,3.0,0.43922003989175284,0.16892208651978632
COUNTRY_445D,BRAND_FA46,2,6.0,0.29661185533639856,0.2298221142307907
COUNTRY_445D,BRAND_FB8A,1,3.0,0.5643129287372679,0.088449997381684
COUNTRY_445D,BRAND_FD42,2,,0.06925155967380736,0.8348919333514523
COUNTRY_4647,BRAND_3CB9,2,0.0,0.6294545964216453,0.09006415373808134
COUNTRY_4D4A,BRAND_089A,2,,0.013084077471805067,0.8653337940257515
COUNTRY_4D4A,BRAND_1143,2,,0.08143254419731139,0.9233041796103695
COUNTRY_4D4A,BRAND_4218,2,,0.119058673315519,0.7564021132520842
COUNTRY_4D4A,BRAND_956D,2,,0.0745616756121017,0.7511243743702845
COUNTRY_4D4A,BRAND_E7C2,2,10.0,0.2245219293217564,0.33959029397251145
COUNTRY_4D4A,BRAND_F45C,2,,0.053332966240901,0.7821973097543161
COUNTRY_5180,BRAND_09BA,2,,0.2022816727951805,0.6794950761755104
